trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
893645,3047,930217,PRIJEM,VKLAD,600.0,600.0,,,
29107,96,930218,PRIJEM,VKLAD,1100.0,1100.0,,,
1002960,3424,930218,PRIJEM,VKLAD,44162.0,45062.0,,,
137463,461,930218,PRIJEM,VKLAD,600.0,600.0,,,
1657169,5622,930218,PRIJEM,VKLAD,24023.0,24723.0,,,
1039191,3554,930218,PRIJEM,VKLAD,900.0,2000.0,,,
887174,3026,930218,PRIJEM,VKLAD,400.0,400.0,,,
1050254,3593,930218,PRIJEM,VKLAD,200.0,200.0,,,
1122555,3834,930218,PRIJEM,VKLAD,6600.0,21175.0,,,
39477,128,930219,PRIJEM,VKLAD,300.0,300.0,,,
1108941,3787,930219,PRIJEM,VKLAD,800.0,800.0,,,
1657174,5622,930219,PRIJEM,VKLAD,33410.0,58133.0,,,
64021,212,930219,VYDAJ,VYBER,14800.0,34990.0,,,
1080837,3691,930219,PRIJEM,VKLAD,400.0,400.0,,,
309324,1054,930219,PRIJEM,VKLAD,800.0,800.0,,,
711470,2433,930219,PRIJEM,VKLAD,500.0,500.0,,,
695251,2378,930220,PRIJEM,VKLAD,19136.0,105007.7,,,
695562,2378,930220,VYDAJ,VYBER,33900.0,71107.7,,,
299430,1019,930220,PRIJEM,VKLAD,4100.0,24946.0,,,
136148,456,930220,VYDAJ,VYBER,10500.0,38031.0,,,
137124,459,930220,PRIJEM,VKLAD,13400.0,14400.0,,,
227105,772,930220,VYDAJ,VYBER,600.0,23909.0,,,
1450014,4937,930220,PRIJEM,VKLAD,700.0,700.0,,,
622627,2124,930220,PRIJEM,VKLAD,500.0,500.0,,,
3403038,11295,930220,PRIJEM,VKLAD,3700.0,23147.0,,,
94644,322,930220,PRIJEM,VKLAD,1000.0,1000.0,,,
929608,3168,930220,PRIJEM,VKLAD,1000.0,1000.0,,,
452238,1536,930221,PRIJEM,VKLAD,100.0,26009.0,,,
785632,2676,930221,PRIJEM,VKLAD,3300.0,18763.0,,,
1273262,4355,930221,PRIJEM,VKLAD,800.0,800.0,,,
871809,2970,930221,PRIJEM,VKLAD,9400.0,19458.0,,,
1039106,3554,930221,PRIJEM,VKLAD,45925.0,47925.0,,,
1313153,4484,930222,PRIJEM,VKLAD,41740.0,71951.0,,,
700133,2396,930222,PRIJEM,VKLAD,500.0,500.0,,,
84101,280,930222,PRIJEM,VKLAD,6200.0,18543.0,,,
708372,2425,930222,PRIJEM,VKLAD,8000.0,17805.0,,,
491813,1678,930222,PRIJEM,VKLAD,200.0,200.0,,,
269812,925,930223,PRIJEM,VKLAD,500.0,500.0,,,
1183399,4055,930223,PRIJEM,VKLAD,3100.0,23581.0,,,
293959,1005,930223,PRIJEM,VKLAD,300.0,300.0,,,
1313160,4484,930223,PRIJEM,VKLAD,31332.0,103283.0,,,
1313408,4484,930223,VYDAJ,VYBER,62100.0,41183.0,,,
618167,2110,930223,PRIJEM,VKLAD,600.0,600.0,,,
2810462,9307,930223,PRIJEM,VKLAD,7100.0,13282.8,,,
2797779,9265,930223,PRIJEM,VKLAD,28361.0,28661.0,,,
1486385,5065,930223,VYDAJ,VYBER,4000.0,29345.0,,,
204963,697,930223,PRIJEM,VKLAD,200.0,200.0,,,
1736950,5891,930224,VYDAJ,VYBER,4500.0,28994.0,,,
142592,477,930224,PRIJEM,VKLAD,900.0,18292.0,,,
400895,1366,930224,PRIJEM,VKLAD,900.0,900.0,,,
914518,3117,930224,PRIJEM,VKLAD,900.0,900.0,,,
307761,1050,930224,PRIJEM,VKLAD,1000.0,1000.0,,,
292547,1000,930224,VYDAJ,VYBER,1500.0,30048.0,,,
655852,2242,930225,PRIJEM,VKLAD,300.0,300.0,,,
511638,1750,930225,VYDAJ,VYBER,2500.0,23463.0,,,
594521,2023,930225,PRIJEM,VKLAD,2700.0,26424.0,,,
484359,1649,930225,PRIJEM,VKLAD,11000.0,11700.0,,,
167889,562,930225,PRIJEM,VKLAD,300.0,300.0,,,
58944,197,930225,PRIJEM,VKLAD,800.0,800.0,,,
1578988,5369,930225,PRIJEM,VKLAD,900.0,900.0,,,
1911147,6473,930225,VYDAJ,VYBER,8900.0,36168.0,,,
1910783,6473,930225,PRIJEM,VKLAD,23990.0,45068.0,,,
783618,2670,930226,VYDAJ,VYBER,1400.0,24081.0,,,
148417,496,930226,PRIJEM,VKLAD,800.0,800.0,,,
752168,2566,930226,PRIJEM,VKLAD,10700.0,11500.0,,,
330947,1127,930226,PRIJEM,VKLAD,1800.0,25730.0,,,
2242710,7401,930226,PRIJEM,VKLAD,1100.0,1100.0,,,
2432,9,930226,PRIJEM,VKLAD,10900.0,12100.0,,,
276,2,930226,PRIJEM,VKLAD,1100.0,1100.0,,,
537461,1829,930227,PRIJEM,VKLAD,900.0,900.0,,,
127567,428,930227,PRIJEM,VKLAD,200.0,200.0,,,
1256736,4296,930227,PRIJEM,VKLAD,5200.0,24129.0,,,
1068640,3651,930227,PRIJEM,VKLAD,800.0,800.0,,,
726514,2486,930227,PRIJEM,VKLAD,200.0,200.0,,,
494941,1688,930227,PRIJEM,VKLAD,800.0,800.0,,,
883003,3008,930227,PRIJEM,VKLAD,200.0,200.0,,,
2780386,9203,930227,PRIJEM,VKLAD,900.0,900.0,,,
851694,2902,930227,PRIJEM,VKLAD,3900.0,24313.0,,,
462811,1575,930227,PRIJEM,VKLAD,900.0,900.0,,,
105733,361,930227,PRIJEM,VKLAD,600.0,600.0,,,
519751,1775,930227,PRIJEM,VKLAD,900.0,900.0,,,
3564254,1019,930228,PRIJEM,,33.4,24979.4,UROK,,
3563618,1000,930228,PRIJEM,,22.4,30070.3,UROK,,
3562938,982,930228,PRIJEM,,18.7,5468.6,UROK,,
695490,2378,930228,VYDAJ,VYBER,14.6,71437.8,SLUZBY,,
3591422,1844,930228,PRIJEM,,15.6,7012.2,UROK,,
3617491,2632,930228,PRIJEM,,121.8,34897.3,UROK,,
3618041,2647,930228,PRIJEM,,35.1,12450.1,UROK,,
3618818,2670,930228,PRIJEM,,10.8,24091.8,UROK,,
3619030,2676,930228,PRIJEM,,22.3,18785.3,UROK,,
3673340,5891,930228,PRIJEM,,21.6,29015.6,UROK,,
3580975,1536,930228,PRIJEM,,31.0,26040.0,UROK,,
3578972,1477,930228,PRIJEM,,9.8,3860.8,UROK,,
3579544,1493,930228,PRIJEM,,21.7,10253.0,UROK,,
3559698,890,930228,PRIJEM,,23.0,7764.0,UROK,,
3558799,866,930228,PRIJEM,,103.2,31328.3,UROK,,
3561686,943,930228,PRIJEM,,13.7,4030.7,UROK,,
3558613,862,930228,PRIJEM,,139.2,44672.2,UROK,,
3453600,6473,930228,PRIJEM,,102.0,36270.0,UROK,,
3509732,9265,930228,PRIJEM,,21.3,28707.9,UROK,,
3520588,10364,930228,PRIJEM,,38.3,19831.3,UROK,,
3574568,1338,930228,PRIJEM,,160.0,33375.5,UROK,,
3654667,3760,930228,PRIJEM,,110.5,36169.7,UROK,,
3659415,3909,930228,PRIJEM,,58.6,24658.6,UROK,,
3656580,3818,930228,PRIJEM,,83.4,37471.2,UROK,,
3657066,3834,930228,PRIJEM,,34.7,21209.7,UROK,,
3460368,374,930228,PRIJEM,,68.6,22009.6,UROK,,
3458834,11295,930228,PRIJEM,,31.0,23205.5,UROK,,
3456845,9635,930228,PRIJEM,,20.3,9383.2,UROK,,
3459107,9,930228,PRIJEM,,5.4,12105.4,UROK,,
3553662,704,930228,PRIJEM,,89.3,38993.3,UROK,,
3552057,652,930228,PRIJEM,,110.6,31457.6,UROK,,
3551094,627,930228,PRIJEM,,61.5,23010.5,UROK,,
3652281,3693,930228,PRIJEM,,2.9,19649.9,UROK,,
3629868,3007,930228,PRIJEM,,72.7,23324.7,UROK,,
3585453,1675,930228,PRIJEM,,13.7,5440.7,UROK,,
3583849,1628,930228,PRIJEM,,20.7,9286.1,UROK,,
3584202,1637,930228,PRIJEM,,25.9,11977.8,UROK,,
3589600,1801,930228,PRIJEM,,2.9,702.9,UROK,,
3586192,1695,930228,PRIJEM,,50.1,19620.9,UROK,,
3587929,1750,930228,PRIJEM,,14.0,23477.0,UROK,,
3587146,1726,930228,PRIJEM,,110.0,35082.2,UROK,,
3614522,2543,930228,PRIJEM,,16.2,7264.2,UROK,,
3615569,2574,930228,PRIJEM,,39.0,15458.0,UROK,,
3643350,3424,930228,PRIJEM,,73.8,45135.8,UROK,,
3449863,4034,930228,PRIJEM,,23.7,13303.7,UROK,,
3546684,485,930228,PRIJEM,,249.0,66492.9,UROK,,
3549614,576,930228,PRIJEM,,29.6,13363.7,UROK,,
3598961,2070,930228,PRIJEM,,3.0,20141.0,UROK,,
3599468,2087,930228,PRIJEM,,117.3,34129.3,UROK,,
3600404,2122,930228,PRIJEM,,199.0,72343.0,UROK,,
3468211,4055,930228,PRIJEM,,21.1,23602.0,UROK,,
3466390,3554,930228,PRIJEM,,57.9,47982.9,UROK,,
3467902,3983,930228,PRIJEM,,53.1,15579.1,UROK,,
3466050,3510,930228,PRIJEM,,99.3,22370.3,UROK,,
3447022,1539,930228,PRIJEM,,150.6,56387.6,UROK,,
3444293,2099,930228,PRIJEM,,220.0,52482.4,UROK,,
3448084,2585,930228,PRIJEM,,38.0,16001.0,UROK,,
3444481,5065,930228,PRIJEM,,26.2,29371.2,UROK,,
3602139,2177,930228,PRIJEM,,24.7,11092.2,UROK,,
3604749,2256,930228,PRIJEM,,12.9,5441.9,UROK,,
3539843,280,930228,PRIJEM,,19.3,18562.3,UROK,,
3542018,346,930228,PRIJEM,,62.0,21997.0,UROK,,
621768,2122,930228,PRIJEM,VKLAD,39285.0,72144.1,,,
3567644,1127,930228,PRIJEM,,11.5,25741.5,UROK,,
3567897,1132,930228,PRIJEM,,146.1,49244.1,UROK,,
3595507,1966,930228,PRIJEM,,47.9,21514.9,UROK,,
3594125,1926,930228,PRIJEM,,54.6,18282.6,UROK,,
3597518,2023,930228,PRIJEM,,15.7,26439.7,UROK,,
3595784,1972,930228,PRIJEM,,23.7,11038.9,UROK,,
3648652,3592,930228,PRIJEM,,27.5,12661.0,UROK,,
3646189,3514,930228,PRIJEM,,13.1,4012.1,UROK,,
3645342,3487,930228,PRIJEM,,111.9,34582.6,UROK,,
3556398,793,930228,PRIJEM,,17.5,7634.7,UROK,,
3556862,813,930228,PRIJEM,,35.5,13289.5,UROK,,
3555839,772,930228,PRIJEM,,32.0,23941.0,UROK,,
527456,1801,930228,PRIJEM,VKLAD,18972.0,19674.9,,,
1081627,3693,930228,PRIJEM,VKLAD,3200.0,19647.0,,,
3537488,212,930228,PRIJEM,,52.1,35042.1,UROK,,
1450025,4937,930228,PRIJEM,VKLAD,44455.0,45161.7,,,
3607856,2357,930228,PRIJEM,,30.1,13717.6,UROK,,
3608593,2378,930228,PRIJEM,,344.8,71452.4,UROK,,
3609128,2393,930228,PRIJEM,,84.8,27986.9,UROK,,
3608664,2379,930228,PRIJEM,,55.9,19827.9,UROK,,
3610110,2425,930228,PRIJEM,,18.5,17823.5,UROK,,
3610581,2434,930228,PRIJEM,,12.6,5003.6,UROK,,
3612140,2484,930228,PRIJEM,,117.6,36318.3,UROK,,
3669815,5270,930228,PRIJEM,,268.5,81076.7,UROK,,
3671894,5622,930228,PRIJEM,,90.2,58223.2,UROK,,
3667903,4937,930228,PRIJEM,,6.7,706.7,UROK,,
3492040,7753,930228,PRIJEM,,119.6,47385.6,UROK,,
3479817,9307,930228,PRIJEM,,25.8,13308.6,UROK,,
3479717,9265,930228,PRIJEM,,25.6,28686.6,UROK,,
3543739,401,930228,PRIJEM,,34.1,19151.1,UROK,,
3546414,477,930228,PRIJEM,,13.6,18305.6,UROK,,
3544121,411,930228,PRIJEM,,42.2,18939.2,UROK,,
3546052,465,930228,PRIJEM,,44.1,13529.1,UROK,,
3545699,456,930228,PRIJEM,,50.9,38081.9,UROK,,
3572389,1276,930228,PRIJEM,,84.3,24655.4,UROK,,
3469665,4296,930228,PRIJEM,,7.2,24136.2,UROK,,
3470805,4484,930228,PRIJEM,,70.0,41252.9,UROK,,
3469151,4240,930228,PRIJEM,,88.0,28254.0,UROK,,
3528743,11265,930228,PRIJEM,,43.9,18461.8,UROK,,
3529064,11295,930228,PRIJEM,,27.6,23174.5,UROK,,
3626470,2902,930228,PRIJEM,,7.2,24320.2,UROK,,
3627126,2925,930228,PRIJEM,,70.4,23082.4,UROK,,
3628744,2970,930228,PRIJEM,,23.2,19481.2,UROK,,
3625748,2881,930228,PRIJEM,,65.2,21702.7,UROK,,
3625863,2884,930228,PRIJEM,,18.5,6928.5,UROK,,
3627197,2926,930228,PRIJEM,,48.1,20232.0,UROK,,
608427,2070,930228,PRIJEM,VKLAD,7700.0,20138.0,,,
1190945,4078,930301,PRIJEM,VKLAD,2500.0,26536.0,,,
542076,1843,930301,PRIJEM,VKLAD,3900.0,22532.0,,,
71666,239,930301,PRIJEM,VKLAD,300.0,300.0,,,
797025,2714,930301,PRIJEM,VKLAD,10800.0,12900.0,,,
695563,2378,930302,VYDAJ,VYBER,21400.0,50037.8,,,
968613,3302,930302,PRIJEM,VKLAD,700.0,700.0,,,
810834,2763,930302,PRIJEM,VKLAD,33035.0,33235.0,,,
207643,704,930302,VYDAJ,VYBER,8900.0,30093.3,,,
1117692,3818,930302,VYDAJ,VYBER,4200.0,33271.2,,,
695254,2378,930303,PRIJEM,VKLAD,7077.0,57114.8,,,
502369,1713,930303,PRIJEM,VKLAD,700.0,700.0,,,
123329,415,930303,PRIJEM,VKLAD,400.0,400.0,,,
315547,1077,930303,PRIJEM,VKLAD,1000.0,1000.0,,,
1208386,4134,930303,PRIJEM,VKLAD,500.0,500.0,,,
1028504,3513,930303,PRIJEM,VKLAD,500.0,500.0,,,
771485,2632,930303,VYDAJ,VYBER,6900.0,27997.3,,,
615551,2099,930303,PRIJEM,VKLAD,30557.0,83039.4,,,
1730741,5868,930304,PRIJEM,VKLAD,10200.0,10400.0,,,
453139,1539,930304,VYDAJ,VYBER,13400.0,42987.6,,,
145022,485,930304,VYDAJ,VYBER,8100.0,76843.9,,,
144543,485,930304,PRIJEM,VKLAD,18451.0,84943.9,,,
754530,2574,930304,PRIJEM,VKLAD,2900.0,18358.0,,,
726267,2484,930304,VYDAJ,VYBER,8100.0,28218.3,,,
497554,1695,930304,PRIJEM,VKLAD,5200.0,24820.9,,,
529625,1805,930304,PRIJEM,VKLAD,9500.0,10600.0,,,
882873,3007,930304,PRIJEM,VKLAD,900.0,24224.7,,,
1450026,4937,930304,PRIJEM,VKLAD,8813.0,53974.7,,,
2797781,9265,930304,PRIJEM,VKLAD,37305.0,66012.9,,,
404590,1378,930304,PRIJEM,VKLAD,1100.0,1100.0,,,
505751,1726,930304,VYDAJ,VYBER,3200.0,31882.2,,,
251559,862,930304,VYDAJ,VYBER,10700.0,33972.2,,,
712153,2434,930304,PRIJEM,VKLAD,10600.0,15603.6,,,
732241,2503,930305,PRIJEM,VKLAD,600.0,600.0,,,
332727,1132,930305,VYDAJ,VYBER,11800.0,37444.1,,,
145128,485,930305,VYDAJ,VYBER,25300.0,51543.9,,,
537878,1830,930305,PRIJEM,VKLAD,11538.0,12538.0,,,
783293,2670,930305,PRIJEM,VKLAD,24381.0,48472.8,,,
637744,2177,930305,PRIJEM,PREVOD Z UCTU,5123.0,16215.2,DUCHOD,YZ,62457513
400898,1366,930305,PRIJEM,VKLAD,7626.0,8526.0,,,
1157042,3960,930305,PRIJEM,PREVOD Z UCTU,4807.0,5307.0,DUCHOD,OP,33740347
330662,1127,930305,PRIJEM,VKLAD,23330.0,49071.5,,,
685666,2342,930305,PRIJEM,PREVOD Z UCTU,3247.0,3647.0,,EF,42284852
1313409,4484,930305,VYDAJ,VYBER,8900.0,32352.9,,,
2442346,8051,930305,PRIJEM,PREVOD Z UCTU,26040.0,26240.0,,KL,35675579
560901,1909,930305,PRIJEM,PREVOD Z UCTU,3191.0,7182.0,,AB,24230474
166981,559,930305,PRIJEM,VKLAD,300.0,300.0,,,
73512,244,930305,PRIJEM,PREVOD Z UCTU,3972.0,4772.0,,IJ,12078875
110537,374,930305,PRIJEM,PREVOD Z UCTU,23041.0,45050.6,,WX,4004806
498392,1699,930305,PRIJEM,PREVOD Z UCTU,5224.0,11248.0,DUCHOD,CD,94008880
700136,2396,930305,PRIJEM,PREVOD Z UCTU,4203.0,4703.0,DUCHOD,OP,27204734
529775,1806,930305,PRIJEM,PREVOD Z UCTU,5029.0,10458.0,DUCHOD,UV,39912659
224345,764,930305,PRIJEM,PREVOD Z UCTU,6238.0,13576.0,DUCHOD,UV,30560720
232963,793,930305,PRIJEM,PREVOD Z UCTU,3401.0,11035.7,,IJ,6149286
1910797,6473,930305,PRIJEM,VKLAD,42227.0,78497.0,,,
1935476,6555,930305,PRIJEM,VKLAD,300.0,300.0,,,
851328,2902,930305,PRIJEM,VKLAD,20213.0,44533.2,,,
846310,2881,930305,PRIJEM,VKLAD,2700.0,24402.7,,,
3393741,11265,930305,PRIJEM,VKLAD,7618.0,26079.8,,,
101389,346,930305,PRIJEM,VKLAD,19935.0,41932.0,,,
710069,2429,930305,PRIJEM,VKLAD,14609.0,15209.0,,,
711473,2433,930305,PRIJEM,PREVOD Z UCTU,4718.0,5218.0,DUCHOD,OP,98568486
655855,2242,930306,PRIJEM,PREVOD Z UCTU,43493.0,43793.0,,CD,7862908
336634,1144,930306,PRIJEM,PREVOD Z UCTU,3375.0,6950.0,,GH,1589578
333299,1134,930306,PRIJEM,VKLAD,11970.0,12370.0,,,
144776,485,930306,VYDAJ,PREVOD NA UCET,1591.0,49952.9, ,WX,56978738
139101,465,930306,PRIJEM,VKLAD,6800.0,20329.1,,,
137466,461,930306,PRIJEM,PREVOD Z UCTU,6388.0,6988.0,DUCHOD,YZ,91520028
119438,401,930306,PRIJEM,VKLAD,12817.0,31968.1,,,
256849,882,930306,PRIJEM,VKLAD,300.0,300.0,,,
218878,744,930306,PRIJEM,VKLAD,400.0,400.0,,,
58947,197,930306,PRIJEM,VKLAD,21718.0,22518.0,,,
57436,192,930306,PRIJEM,PREVOD Z UCTU,5859.0,12018.0,DUCHOD,GH,15384018
621772,2122,930306,PRIJEM,VKLAD,7597.0,79940.0,,,
883006,3008,930306,PRIJEM,PREVOD Z UCTU,6934.0,7134.0,DUCHOD,QR,33148783
275309,943,930306,PRIJEM,PREVOD Z UCTU,3217.0,7247.7,,OP,70103525
1163523,3983,930306,PRIJEM,VKLAD,14626.0,30205.1,,,
1163704,3983,930306,VYDAJ,VYBER,200.0,30005.1,,,
2798252,9265,930306,VYDAJ,VYBER,19000.0,47012.9,,,
285075,979,930306,PRIJEM,VKLAD,17914.0,18914.0,,,
286075,982,930306,PRIJEM,VKLAD,4550.0,10018.6,,,
1132665,3871,930306,PRIJEM,PREVOD Z UCTU,4356.0,9012.0,DUCHOD,GH,31564527
840174,2861,930306,PRIJEM,PREVOD Z UCTU,5915.0,6215.0,DUCHOD,ST,10531437
1578991,5369,930306,PRIJEM,VKLAD,5643.0,6543.0,,,
506453,1730,930306,PRIJEM,PREVOD Z UCTU,6689.0,14278.0,DUCHOD,ST,43294817
192367,652,930306,VYDAJ,VYBER,4800.0,26657.6,,,
105736,361,930306,PRIJEM,VKLAD,23638.0,24238.0,,,
655275,2241,930307,PRIJEM,VKLAD,11584.0,11784.0,,,
695341,2378,930307,VYDAJ,PREVOD NA UCET,9612.0,47502.8,SIPO,EF,1222903
26045,86,930307,PRIJEM,VKLAD,800.0,800.0,,,
42523,142,930307,PRIJEM,PREVOD Z UCTU,4555.0,5455.0,DUCHOD,QR,39513594
1108944,3787,930307,PRIJEM,VKLAD,20950.0,21750.0,,,
1176388,4034,930307,PRIJEM,VKLAD,5080.0,18383.7,,,
649668,2220,930307,PRIJEM,PREVOD Z UCTU,6153.0,7253.0,DUCHOD,MN,42469984
144848,485,930307,VYDAJ,PREVOD NA UCET,3572.0,46380.9,POJISTNE,AB,20747721
129505,435,930307,PRIJEM,PREVOD Z UCTU,5039.0,10478.0,DUCHOD,MN,22131634
138715,465,930307,PRIJEM,PREVOD Z UCTU,12785.0,33114.1,,UV,71654224
347546,1179,930307,PRIJEM,PREVOD Z UCTU,4212.0,9124.0,DUCHOD,WX,72322171
148420,496,930307,PRIJEM,VKLAD,5404.0,6204.0,,,
122540,411,930307,PRIJEM,VKLAD,2900.0,21839.2,,,
541684,1843,930307,PRIJEM,PREVOD Z UCTU,17632.0,40164.0,,QR,76294219
542218,1844,930307,PRIJEM,PREVOD Z UCTU,3242.0,10254.2,,ST,42988401
682549,2330,930307,PRIJEM,PREVOD Z UCTU,3395.0,6990.0,,ST,18759459
260044,890,930307,PRIJEM,VKLAD,10700.0,18464.0,,,
1068643,3651,930307,PRIJEM,PREVOD Z UCTU,5081.0,5881.0,DUCHOD,WX,38447165
566014,1926,930307,PRIJEM,VKLAD,3900.0,22182.6,,,
1028983,3514,930307,PRIJEM,PREVOD Z UCTU,3399.0,7411.1,,GH,67514222
579376,1972,930307,PRIJEM,PREVOD Z UCTU,5298.0,16336.9,DUCHOD,UV,14132887
469894,1601,930307,PRIJEM,PREVOD Z UCTU,4042.0,4542.0,DUCHOD,CD,45886778
3122927,10364,930307,PRIJEM,VKLAD,14493.0,34324.3,,,
286583,982,930307,PRIJEM,VKLAD,8200.0,18218.7,,,
292056,1000,930307,PRIJEM,PREVOD Z UCTU,31348.0,61418.3,,ST,87163465
737261,2519,930307,PRIJEM,PREVOD Z UCTU,5544.0,11588.0,DUCHOD,GH,5454445
2775582,9188,930307,PRIJEM,PREVOD Z UCTU,12710.0,13510.0,,GH,78292494
893648,3047,930307,PRIJEM,PREVOD Z UCTU,3474.0,4074.0,,KL,47210419
462814,1575,930307,PRIJEM,PREVOD Z UCTU,5448.0,6348.0,DUCHOD,IJ,85748850
185061,627,930307,PRIJEM,VKLAD,700.0,23710.5,,,
519754,1775,930307,PRIJEM,PREVOD Z UCTU,6932.0,7832.0,DUCHOD,WX,16577571
454772,1545,930308,PRIJEM,VKLAD,200.0,200.0,,,
242369,830,930308,PRIJEM,VKLAD,16623.0,16823.0,,,
144704,485,930308,VYDAJ,PREVOD NA UCET,7421.0,38959.9,SIPO,EF,89687889
781998,2666,930308,PRIJEM,VKLAD,600.0,600.0,,,
1238920,4240,930308,PRIJEM,PREVOD Z UCTU,27666.0,55920.0,,EF,17497700
1149991,3935,930308,PRIJEM,VKLAD,1000.0,1000.0,,,
117636,396,930308,PRIJEM,VKLAD,1000.0,1000.0,,,
123332,415,930308,PRIJEM,VKLAD,13110.0,13510.0,,,
434655,1477,930308,PRIJEM,PREVOD Z UCTU,3151.0,7011.8,,KL,92373114
789769,2694,930308,PRIJEM,VKLAD,700.0,700.0,,,
294483,1006,930308,PRIJEM,PREVOD Z UCTU,3737.0,4737.0,,WX,6088287
330234,1126,930308,PRIJEM,VKLAD,1100.0,1100.0,,,
1028005,3510,930308,VYDAJ,VYBER,300.0,22070.3,,,
374592,1276,930308,PRIJEM,VKLAD,6774.0,31429.4,,,
375033,1276,930308,VYDAJ,VYBER,2200.0,29229.4,,,
1091934,3734,930308,PRIJEM,VKLAD,1000.0,1000.0,,,
699589,2393,930308,VYDAJ,VYBER,2500.0,25486.9,,,
882364,3007,930308,PRIJEM,VKLAD,22452.0,46676.7,,,
275678,944,930308,PRIJEM,VKLAD,16927.0,16927.0,,,
275675,944,930308,PRIJEM,VKLAD,500.0,17427.0,,,
716041,2453,930308,PRIJEM,VKLAD,400.0,400.0,,,
251236,862,930308,PRIJEM,PREVOD Z UCTU,44333.0,78305.2,,YZ,2834439
3402667,11295,930308,PRIJEM,VKLAD,18347.0,41552.6,,,
929611,3168,930308,PRIJEM,PREVOD Z UCTU,6303.0,7303.0,DUCHOD,AB,54928976
710437,2429,930308,PRIJEM,VKLAD,5100.0,20309.0,,,
269815,925,930309,PRIJEM,VKLAD,18500.0,19000.0,,,
298981,1019,930309,PRIJEM,VKLAD,19746.0,44725.4,,,
1344903,4596,930309,PRIJEM,VKLAD,700.0,700.0,,,
293962,1005,930309,PRIJEM,PREVOD Z UCTU,34483.0,34783.0,,QR,48252707
332447,1132,930309,PRIJEM,PREVOD Z UCTU,48098.0,85542.1,,ST,32223415
259750,890,930309,PRIJEM,VKLAD,7041.0,25505.0,,,
727884,2489,930309,PRIJEM,VKLAD,900.0,900.0,,,
2442701,8051,930309,VYDAJ,VYBER,700.0,25540.0,,,
858387,2926,930309,PRIJEM,VKLAD,10584.0,30816.0,,,
1208389,4134,930309,PRIJEM,VKLAD,9556.0,10056.0,,,
810833,2763,930309,PRIJEM,VKLAD,31986.0,65221.0,,,
1091937,3734,930309,PRIJEM,VKLAD,4939.0,5939.0,,,
63715,212,930309,PRIJEM,PREVOD Z UCTU,49590.0,84632.1,,IJ,58325630
581702,1979,930309,PRIJEM,PREVOD Z UCTU,3021.0,6942.0,,UV,38265723
494944,1688,930309,PRIJEM,PREVOD Z UCTU,5439.0,6239.0,DUCHOD,QR,99495708
771038,2632,930309,PRIJEM,VKLAD,14264.0,42261.3,,,
612714,2087,930309,VYDAJ,VYBER,6500.0,27629.3,,,
1084399,3704,930309,PRIJEM,PREVOD Z UCTU,6242.0,12984.0,DUCHOD,AB,11927444
1080840,3691,930309,PRIJEM,PREVOD Z UCTU,6540.0,6940.0,DUCHOD,WX,86339687
622122,2122,930309,VYDAJ,VYBER,28500.0,51440.0,,,
849720,2895,930309,PRIJEM,VKLAD,300.0,300.0,,,
192099,652,930309,PRIJEM,VKLAD,13851.0,40508.6,,,
1021464,3487,930309,VYDAJ,VYBER,3800.0,30782.6,,,
1117250,3818,930309,PRIJEM,VKLAD,17366.0,50637.2,,,
655711,2241,930310,PRIJEM,VKLAD,8700.0,20484.0,,,
695723,2379,930310,PRIJEM,VKLAD,5072.0,24899.9,,,
2350078,7753,930310,VYDAJ,VYBER,12000.0,35385.6,,,
242557,830,930310,PRIJEM,VKLAD,2100.0,18923.0,,,
135817,456,930310,PRIJEM,PREVOD Z UCTU,47831.0,85912.9,,AB,95670407
775971,2647,930310,PRIJEM,VKLAD,12015.0,24465.1,,,
776274,2647,930310,PRIJEM,VKLAD,1600.0,26065.1,,,
538175,1830,930310,PRIJEM,VKLAD,7700.0,20238.0,,,
571259,1944,930310,PRIJEM,VKLAD,17980.0,18680.0,,,
1239177,4240,930310,VYDAJ,VYBER,14300.0,41620.0,,,
968616,3302,930310,PRIJEM,PREVOD Z UCTU,3008.0,3708.0,,CD,24482953
577122,1965,930310,PRIJEM,VKLAD,12200.0,12800.0,,,
1657645,5622,930310,VYDAJ,VYBER,14900.0,43323.2,,,
749326,2555,930310,PRIJEM,VKLAD,1100.0,20122.0,,,
749329,2555,930310,PRIJEM,VKLAD,19022.0,19022.0,,,
789772,2694,930310,PRIJEM,VKLAD,17585.0,18285.0,,,
294997,1006,930310,PRIJEM,VKLAD,11300.0,16037.0,,,
256852,882,930310,PRIJEM,VKLAD,11587.0,11887.0,,,
708084,2425,930310,PRIJEM,VKLAD,8905.0,26728.5,,,
594017,2023,930310,PRIJEM,VKLAD,23524.0,49963.7,,,
73950,244,930310,PRIJEM,VKLAD,10100.0,14872.0,,,
110786,374,930310,VYDAJ,VYBER,11900.0,33150.6,,,
1049884,3592,930310,PRIJEM,PREVOD Z UCTU,6007.0,18668.0,DUCHOD,MN,73166322
2776158,9188,930310,PRIJEM,VKLAD,3700.0,17210.0,,,
847084,2884,930310,PRIJEM,VKLAD,8300.0,15228.5,,,
92883,317,930310,PRIJEM,VKLAD,800.0,800.0,,,
92886,317,930310,PRIJEM,PREVOD Z UCTU,5922.0,6722.0,DUCHOD,CD,16824597
696165,2379,930311,VYDAJ,VYBER,2600.0,22299.9,,,
